2 iter 3081: count 12150, IS EVEN, proceeding
1 iter 3027: count 12151, IS ODD, proceeding
0 iter 2994: count 12152, IS EVEN, proceeding
3 iter 3048: count 12153, IS ODD, proceeding
0 iter 2995: count 12154, IS EVEN, proceeding
1 iter 3028: count 12155, IS ODD, proceeding
0 iter 2996: count 12156, IS EVEN, proceeding
3 iter 3049: count 12157, IS ODD, proceeding
0 iter 2997: count 12158, IS EVEN, proceeding
1 iter 3029: count 12159, IS ODD, proceeding
0 iter 2998: count 12160, IS EVEN, proceeding
1 iter 3030: count 12161, IS ODD, proceeding
0 iter 2999: count 12162, IS EVEN, proceeding
3 iter 3050: count 12163, IS ODD, proceeding
0 iter 3000: count 12164, IS EVEN, proceeding
1 iter 3031: count 12165, IS ODD, proceeding
2 iter 3082: count 12166, IS EVEN, proceeding
3 iter 3051: count 12167, IS ODD, proceeding
0 iter 3001: count 12168, IS EVEN, proceeding
1 iter 3032: count 12169, IS ODD, proceeding
2 iter 3083: count 12170, IS EVEN, proceeding
1 iter 3033: count 12171, IS ODD, proceeding
2 iter 3084: count 12172, IS EVEN, proceeding
1 iter 3034: count 12173, IS ODD, proceeding
0 iter 3002: count 12174, IS EVEN, proceeding
3 iter 3052: count 12175, IS ODD, proceeding
2 iter 3085: count 12176, IS EVEN, proceeding
1 iter 3035: count 12177, IS ODD, proceeding
0 iter 3003: count 12178, IS EVEN, proceeding
1 iter 3036: count 12179, IS ODD, proceeding
0 iter 3004: count 12180, IS EVEN, proceeding
1 iter 3037: count 12181, IS ODD, proceeding
2 iter 3086: count 12182, IS EVEN, proceeding
3 iter 3053: count 12183, IS ODD, proceeding
0 iter 3005: count 12184, IS EVEN, proceeding
1 iter 3038: count 12185, IS ODD, proceeding
2 iter 3087: count 12186, IS EVEN, proceeding
1 iter 3039: count 12187, IS ODD, proceeding
0 iter 3006: count 12188, IS EVEN, proceeding
3 iter 3054: count 12189, IS ODD, proceeding
2 iter 3088: count 12190, IS EVEN, proceeding
1 iter 3040: count 12191, IS ODD, proceeding
0 iter 3007: count 12192, IS EVEN, proceeding
3 iter 3055: count 12193, IS ODD, proceeding
2 iter 3089: count 12194, IS EVEN, proceeding
3 iter 3056: count 12195, IS ODD, proceeding
0 iter 3008: count 12196, IS EVEN, proceeding
1 iter 3041: count 12197, IS ODD, proceeding
2 iter 3090: count 12198, IS EVEN, proceeding
3 iter 3057: count 12199, IS ODD, proceeding
0 iter 3009: count 12200, IS EVEN, proceeding
1 iter 3042: count 12201, IS ODD, proceeding
2 iter 3091: count 12202, IS EVEN, proceeding
3 iter 3058: count 12203, IS ODD, proceeding
0 iter 3010: count 12204, IS EVEN, proceeding
1 iter 3043: count 12205, IS ODD, proceeding
2 iter 3092: count 12206, IS EVEN, proceeding
3 iter 3059: count 12207, IS ODD, proceeding
0 iter 3011: count 12208, IS EVEN, proceeding
3 iter 3060: count 12209, IS ODD, proceeding
2 iter 3093: count 12210, IS EVEN, proceeding
1 iter 3044: count 12211, IS ODD, proceeding
0 iter 3012: count 12212, IS EVEN, proceeding
3 iter 3061: count 12213, IS ODD, proceeding
0 iter 3013: count 12214, IS EVEN, proceeding
3 iter 3062: count 12215, IS ODD, proceeding
0 iter 3014: count 12216, IS EVEN, proceeding
1 iter 3045: count 12217, IS ODD, proceeding
2 iter 3094: count 12218, IS EVEN, proceeding
3 iter 3063: count 12219, IS ODD, proceeding
0 iter 3015: count 12220, IS EVEN, proceeding
1 iter 3046: count 12221, IS ODD, proceeding
0 iter 3016: count 12222, IS EVEN, proceeding
3 iter 3064: count 12223, IS ODD, proceeding
0 iter 3017: count 12224, IS EVEN, proceeding
3 iter 3065: count 12225, IS ODD, proceeding
0 iter 3018: count 12226, IS EVEN, proceeding
3 iter 3066: count 12227, IS ODD, proceeding
0 iter 3019: count 12228, IS EVEN, proceeding
1 iter 3047: count 12229, IS ODD, proceeding
2 iter 3095: count 12230, IS EVEN, proceeding
3 iter 3067: count 12231, IS ODD, proceeding
0 iter 3020: count 12232, IS EVEN, proceeding
3 iter 3068: count 12233, IS ODD, proceeding
2 iter 3096: count 12234, IS EVEN, proceeding
1 iter 3048: count 12235, IS ODD, proceeding
2 iter 3097: count 12236, IS EVEN, proceeding
3 iter 3069: count 12237, IS ODD, proceeding
2 iter 3098: count 12238, IS EVEN, proceeding
1 iter 3049: count 12239, IS ODD, proceeding
0 iter 3021: count 12240, IS EVEN, proceeding
3 iter 3070: count 12241, IS ODD, proceeding
2 iter 3099: count 12242, IS EVEN, proceeding
1 iter 3050: count 12243, IS ODD, proceeding
0 iter 3022: count 12244, IS EVEN, proceeding
3 iter 3071: count 12245, IS ODD, proceeding
2 iter 3100: count 12246, IS EVEN, proceeding
1 iter 3051: count 12247, IS ODD, proceeding
0 iter 3023: count 12248, IS EVEN, proceeding
3 iter 3072: count 12249, IS ODD, proceeding
2 iter 3101: count 12250, IS EVEN, proceeding
1 iter 3052: count 12251, IS ODD, proceeding
0 iter 3024: count 12252, IS EVEN, proceeding
3 iter 3073: count 12253, IS ODD, proceeding
0 iter 3025: count 12254, IS EVEN, proceeding
1 iter 3053: count 12255, IS ODD, proceeding
2 iter 3102: count 12256, IS EVEN, proceeding
3 iter 3074: count 12257, IS ODD, proceeding
2 iter 3103: count 12258, IS EVEN, proceeding
1 iter 3054: count 12259, IS ODD, proceeding
0 iter 3026: count 12260, IS EVEN, proceeding
3 iter 3075: count 12261, IS ODD, proceeding
2 iter 3104: count 12262, IS EVEN, proceeding
3 iter 3076: count 12263, IS ODD, proceeding
2 iter 3105: count 12264, IS EVEN, proceeding
1 iter 3055: count 12265, IS ODD, proceeding
0 iter 3027: count 12266, IS EVEN, proceeding
3 iter 3077: count 12267, IS ODD, proceeding
2 iter 3106: count 12268, IS EVEN, proceeding
1 iter 3056: count 12269, IS ODD, proceeding
0 iter 3028: count 12270, IS EVEN, proceeding
3 iter 3078: count 12271, IS ODD, proceeding
0 iter 3029: count 12272, IS EVEN, proceeding
1 iter 3057: count 12273, IS ODD, proceeding
2 iter 3107: count 12274, IS EVEN, proceeding
1 iter 3058: count 12275, IS ODD, proceeding
0 iter 3030: count 12276, IS EVEN, proceeding
1 iter 3059: count 12277, IS ODD, proceeding
2 iter 3108: count 12278, IS EVEN, proceeding
1 iter 3060: count 12279, IS ODD, proceeding
0 iter 3031: count 12280, IS EVEN, proceeding
1 iter 3061: count 12281, IS ODD, proceeding
2 iter 3109: count 12282, IS EVEN, proceeding
3 iter 3079: count 12283, IS ODD, proceeding
0 iter 3032: count 12284, IS EVEN, proceeding
1 iter 3062: count 12285, IS ODD, proceeding
0 iter 3033: count 12286, IS EVEN, proceeding
3 iter 3080: count 12287, IS ODD, proceeding
0 iter 3034: count 12288, IS EVEN, proceeding
1 iter 3063: count 12289, IS ODD, proceeding
2 iter 3110: count 12290, IS EVEN, proceeding
3 iter 3081: count 12291, IS ODD, proceeding
0 iter 3035: count 12292, IS EVEN, proceeding
1 iter 3064: count 12293, IS ODD, proceeding
0 iter 3036: count 12294, IS EVEN, proceeding
3 iter 3082: count 12295, IS ODD, proceeding
0 iter 3037: count 12296, IS EVEN, proceeding
1 iter 3065: count 12297, IS ODD, proceeding
2 iter 3111: count 12298, IS EVEN, proceeding
3 iter 3083: count 12299, IS ODD, proceeding
2 iter 3112: count 12300, IS EVEN, proceeding
3 iter 3084: count 12301, IS ODD, proceeding
2 iter 3113: count 12302, IS EVEN, proceeding
3 iter 3085: count 12303, IS ODD, proceeding
0 iter 3038: count 12304, IS EVEN, proceeding
3 iter 3086: count 12305, IS ODD, proceeding
0 iter 3039: count 12306, IS EVEN, proceeding
1 iter 3066: count 12307, IS ODD, proceeding
0 iter 3040: count 12308, IS EVEN, proceeding
1 iter 3067: count 12309, IS ODD, proceeding
0 iter 3041: count 12310, IS EVEN, proceeding
3 iter 3087: count 12311, IS ODD, proceeding
2 iter 3114: count 12312, IS EVEN, proceeding
1 iter 3068: count 12313, IS ODD, proceeding
0 iter 3042: count 12314, IS EVEN, proceeding
1 iter 3069: count 12315, IS ODD, proceeding
0 iter 3043: count 12316, IS EVEN, proceeding
3 iter 3088: count 12317, IS ODD, proceeding
2 iter 3115: count 12318, IS EVEN, proceeding
3 iter 3089: count 12319, IS ODD, proceeding
0 iter 3044: count 12320, IS EVEN, proceeding
1 iter 3070: count 12321, IS ODD, proceeding
2 iter 3116: count 12322, IS EVEN, proceeding
3 iter 3090: count 12323, IS ODD, proceeding
0 iter 3045: count 12324, IS EVEN, proceeding
3 iter 3091: count 12325, IS ODD, proceeding
2 iter 3117: count 12326, IS EVEN, proceeding
3 iter 3092: count 12327, IS ODD, proceeding
2 iter 3118: count 12328, IS EVEN, proceeding
3 iter 3093: count 12329, IS ODD, proceeding
0 iter 3046: count 12330, IS EVEN, proceeding
1 iter 3071: count 12331, IS ODD, proceeding
0 iter 3047: count 12332, IS EVEN, proceeding
1 iter 3072: count 12333, IS ODD, proceeding
2 iter 3119: count 12334, IS EVEN, proceeding
3 iter 3094: count 12335, IS ODD, proceeding
0 iter 3048: count 12336, IS EVEN, proceeding
1 iter 3073: count 12337, IS ODD, proceeding
2 iter 3120: count 12338, IS EVEN, proceeding
1 iter 3074: count 12339, IS ODD, proceeding
0 iter 3049: count 12340, IS EVEN, proceeding
3 iter 3095: count 12341, IS ODD, proceeding
0 iter 3050: count 12342, IS EVEN, proceeding
1 iter 3075: count 12343, IS ODD, proceeding
2 iter 3121: count 12344, IS EVEN, proceeding
3 iter 3096: count 12345, IS ODD, proceeding
2 iter 3122: count 12346, IS EVEN, proceeding
1 iter 3076: count 12347, IS ODD, proceeding
0 iter 3051: count 12348, IS EVEN, proceeding
3 iter 3097: count 12349, IS ODD, proceeding
0 iter 3052: count 12350, IS EVEN, proceeding
1 iter 3077: count 12351, IS ODD, proceeding
2 iter 3123: count 12352, IS EVEN, proceeding
3 iter 3098: count 12353, IS ODD, proceeding
2 iter 3124: count 12354, IS EVEN, proceeding
1 iter 3078: count 12355, IS ODD, proceeding
2 iter 3125: count 12356, IS EVEN, proceeding
3 iter 3099: count 12357, IS ODD, proceeding
0 iter 3053: count 12358, IS EVEN, proceeding
1 iter 3079: count 12359, IS ODD, proceeding
2 iter 3126: count 12360, IS EVEN, proceeding
1 iter 3080: count 12361, IS ODD, proceeding
2 iter 3127: count 12362, IS EVEN, proceeding
1 iter 3081: count 12363, IS ODD, proceeding
2 iter 3128: count 12364, IS EVEN, proceeding
1 iter 3082: count 12365, IS ODD, proceeding
0 iter 3054: count 12366, IS EVEN, proceeding
1 iter 3083: count 12367, IS ODD, proceeding
2 iter 3129: count 12368, IS EVEN, proceeding
3 iter 3100: count 12369, IS ODD, proceeding
0 iter 3055: count 12370, IS EVEN, proceeding
1 iter 3084: count 12371, IS ODD, proceeding
2 iter 3130: count 12372, IS EVEN, proceeding
1 iter 3085: count 12373, IS ODD, proceeding
2 iter 3131: count 12374, IS EVEN, proceeding
1 iter 3086: count 12375, IS ODD, proceeding
0 iter 3056: count 12376, IS EVEN, proceeding
1 iter 3087: count 12377, IS ODD, proceeding
2 iter 3132: count 12378, IS EVEN, proceeding
3 iter 3101: count 12379, IS ODD, proceeding
0 iter 3057: count 12380, IS EVEN, proceeding
3 iter 3102: count 12381, IS ODD, proceeding
0 iter 3058: count 12382, IS EVEN, proceeding
1 iter 3088: count 12383, IS ODD, proceeding
0 iter 3059: count 12384, IS EVEN, proceeding
1 iter 3089: count 12385, IS ODD, proceeding
2 iter 3133: count 12386, IS EVEN, proceeding
1 iter 3090: count 12387, IS ODD, proceeding
2 iter 3134: count 12388, IS EVEN, proceeding
1 iter 3091: count 12389, IS ODD, proceeding
0 iter 3060: count 12390, IS EVEN, proceeding
3 iter 3103: count 12391, IS ODD, proceeding
0 iter 3061: count 12392, IS EVEN, proceeding
1 iter 3092: count 12393, IS ODD, proceeding
2 iter 3135: count 12394, IS EVEN, proceeding
1 iter 3093: count 12395, IS ODD, proceeding
0 iter 3062: count 12396, IS EVEN, proceeding
3 iter 3104: count 12397, IS ODD, proceeding
0 iter 3063: count 12398, IS EVEN, proceeding
1 iter 3094: count 12399, IS ODD, proceeding
2 iter 3136: count 12400, IS EVEN, proceeding
3 iter 3105: count 12401, IS ODD, proceeding
0 iter 3064: count 12402, IS EVEN, proceeding
1 iter 3095: count 12403, IS ODD, proceeding
0 iter 3065: count 12404, IS EVEN, proceeding
1 iter 3096: count 12405, IS ODD, proceeding
0 iter 3066: count 12406, IS EVEN, proceeding
3 iter 3106: count 12407, IS ODD, proceeding
0 iter 3067: count 12408, IS EVEN, proceeding
3 iter 3107: count 12409, IS ODD, proceeding
2 iter 3137: count 12410, IS EVEN, proceeding
1 iter 3097: count 12411, IS ODD, proceeding
2 iter 3138: count 12412, IS EVEN, proceeding
3 iter 3108: count 12413, IS ODD, proceeding
0 iter 3068: count 12414, IS EVEN, proceeding
1 iter 3098: count 12415, IS ODD, proceeding
2 iter 3139: count 12416, IS EVEN, proceeding
3 iter 3109: count 12417, IS ODD, proceeding
0 iter 3069: count 12418, IS EVEN, proceeding
3 iter 3110: count 12419, IS ODD, proceeding
0 iter 3070: count 12420, IS EVEN, proceeding
3 iter 3111: count 12421, IS ODD, proceeding
2 iter 3140: count 12422, IS EVEN, proceeding
1 iter 3099: count 12423, IS ODD, proceeding
0 iter 3071: count 12424, IS EVEN, proceeding
3 iter 3112: count 12425, IS ODD, proceeding
2 iter 3141: count 12426, IS EVEN, proceeding
3 iter 3113: count 12427, IS ODD, proceeding
0 iter 3072: count 12428, IS EVEN, proceeding
1 iter 3100: count 12429, IS ODD, proceeding
2 iter 3142: count 12430, IS EVEN, proceeding
3 iter 3114: count 12431, IS ODD, proceeding
0 iter 3073: count 12432, IS EVEN, proceeding
1 iter 3101: count 12433, IS ODD, proceeding
2 iter 3143: count 12434, IS EVEN, proceeding
3 iter 3115: count 12435, IS ODD, proceeding
0 iter 3074: count 12436, IS EVEN, proceeding
1 iter 3102: count 12437, IS ODD, proceeding
2 iter 3144: count 12438, IS EVEN, proceeding
1 iter 3103: count 12439, IS ODD, proceeding
2 iter 3145: count 12440, IS EVEN, proceeding
1 iter 3104: count 12441, IS ODD, proceeding
0 iter 3075: count 12442, IS EVEN, proceeding
3 iter 3116: count 12443, IS ODD, proceeding
2 iter 3146: count 12444, IS EVEN, proceeding
1 iter 3105: count 12445, IS ODD, proceeding
2 iter 3147: count 12446, IS EVEN, proceeding
3 iter 3117: count 12447, IS ODD, proceeding
0 iter 3076: count 12448, IS EVEN, proceeding
1 iter 3106: count 12449, IS ODD, proceeding
2 iter 3148: count 12450, IS EVEN, proceeding
3 iter 3118: count 12451, IS ODD, proceeding
2 iter 3149: count 12452, IS EVEN, proceeding
1 iter 3107: count 12453, IS ODD, proceeding
0 iter 3077: count 12454, IS EVEN, proceeding
3 iter 3119: count 12455, IS ODD, proceeding
2 iter 3150: count 12456, IS EVEN, proceeding
3 iter 3120: count 12457, IS ODD, proceeding
0 iter 3078: count 12458, IS EVEN, proceeding
1 iter 3108: count 12459, IS ODD, proceeding
2 iter 3151: count 12460, IS EVEN, proceeding
1 iter 3109: count 12461, IS ODD, proceeding
0 iter 3079: count 12462, IS EVEN, proceeding
1 iter 3110: count 12463, IS ODD, proceeding
2 iter 3152: count 12464, IS EVEN, proceeding
3 iter 3121: count 12465, IS ODD, proceeding
2 iter 3153: count 12466, IS EVEN, proceeding
3 iter 3122: count 12467, IS ODD, proceeding
0 iter 3080: count 12468, IS EVEN, proceeding
1 iter 3111: count 12469, IS ODD, proceeding
2 iter 3154: count 12470, IS EVEN, proceeding
1 iter 3112: count 12471, IS ODD, proceeding
0 iter 3081: count 12472, IS EVEN, proceeding
3 iter 3123: count 12473, IS ODD, proceeding
2 iter 3155: count 12474, IS EVEN, proceeding
1 iter 3113: count 12475, IS ODD, proceeding
0 iter 3082: count 12476, IS EVEN, proceeding
3 iter 3124: count 12477, IS ODD, proceeding
2 iter 3156: count 12478, IS EVEN, proceeding
3 iter 3125: count 12479, IS ODD, proceeding
2 iter 3157: count 12480, IS EVEN, proceeding
1 iter 3114: count 12481, IS ODD, proceeding
0 iter 3083: count 12482, IS EVEN, proceeding
3 iter 3126: count 12483, IS ODD, proceeding
2 iter 3158: count 12484, IS EVEN, proceeding
1 iter 3115: count 12485, IS ODD, proceeding
0 iter 3084: count 12486, IS EVEN, proceeding
3 iter 3127: count 12487, IS ODD, proceeding
2 iter 3159: count 12488, IS EVEN, proceeding
1 iter 3116: count 12489, IS ODD, proceeding
2 iter 3160: count 12490, IS EVEN, proceeding
3 iter 3128: count 12491, IS ODD, proceeding
0 iter 3085: count 12492, IS EVEN, proceeding
1 iter 3117: count 12493, IS ODD, proceeding
0 iter 3086: count 12494, IS EVEN, proceeding
3 iter 3129: count 12495, IS ODD, proceeding
0 iter 3087: count 12496, IS EVEN, proceeding
1 iter 3118: count 12497, IS ODD, proceeding
2 iter 3161: count 12498, IS EVEN, proceeding
3 iter 3130: count 12499, IS ODD, proceeding
2 iter 3162: count 12500, IS EVEN, proceeding
3 iter 3131: count 12501, IS ODD, proceeding
2 iter 3163: count 12502, IS EVEN, proceeding
3 iter 3132: count 12503, IS ODD, proceeding
0 iter 3088: count 12504, IS EVEN, proceeding
1 iter 3119: count 12505, IS ODD, proceeding
2 iter 3164: count 12506, IS EVEN, proceeding
1 iter 3120: count 12507, IS ODD, proceeding
0 iter 3089: count 12508, IS EVEN, proceeding
3 iter 3133: count 12509, IS ODD, proceeding
2 iter 3165: count 12510, IS EVEN, proceeding
1 iter 3121: count 12511, IS ODD, proceeding
2 iter 3166: count 12512, IS EVEN, proceeding
3 iter 3134: count 12513, IS ODD, proceeding
0 iter 3090: count 12514, IS EVEN, proceeding
1 iter 3122: count 12515, IS ODD, proceeding
0 iter 3091: count 12516, IS EVEN, proceeding
3 iter 3135: count 12517, IS ODD, proceeding
2 iter 3167: count 12518, IS EVEN, proceeding
1 iter 3123: count 12519, IS ODD, proceeding
0 iter 3092: count 12520, IS EVEN, proceeding
3 iter 3136: count 12521, IS ODD, proceeding
2 iter 3168: count 12522, IS EVEN, proceeding
1 iter 3124: count 12523, IS ODD, proceeding
0 iter 3093: count 12524, IS EVEN, proceeding
3 iter 3137: count 12525, IS ODD, proceeding
2 iter 3169: count 12526, IS EVEN, proceeding
1 iter 3125: count 12527, IS ODD, proceeding
0 iter 3094: count 12528, IS EVEN, proceeding
3 iter 3138: count 12529, IS ODD, proceeding
2 iter 3170: count 12530, IS EVEN, proceeding
3 iter 3139: count 12531, IS ODD, proceeding
0 iter 3095: count 12532, IS EVEN, proceeding
3 iter 3140: count 12533, IS ODD, proceeding
2 iter 3171: count 12534, IS EVEN, proceeding
1 iter 3126: count 12535, IS ODD, proceeding
0 iter 3096: count 12536, IS EVEN, proceeding
3 iter 3141: count 12537, IS ODD, proceeding
2 iter 3172: count 12538, IS EVEN, proceeding
1 iter 3127: count 12539, IS ODD, proceeding
2 iter 3173: count 12540, IS EVEN, proceeding
3 iter 3142: count 12541, IS ODD, proceeding
0 iter 3097: count 12542, IS EVEN, proceeding
1 iter 3128: count 12543, IS ODD, proceeding
2 iter 3174: count 12544, IS EVEN, proceeding
3 iter 3143: count 12545, IS ODD, proceeding
0 iter 3098: count 12546, IS EVEN, proceeding
1 iter 3129: count 12547, IS ODD, proceeding
2 iter 3175: count 12548, IS EVEN, proceeding
3 iter 3144: count 12549, IS ODD, proceeding
0 iter 3099: count 12550, IS EVEN, proceeding
1 iter 3130: count 12551, IS ODD, proceeding
2 iter 3176: count 12552, IS EVEN, proceeding
1 iter 3131: count 12553, IS ODD, proceeding
0 iter 3100: count 12554, IS EVEN, proceeding
1 iter 3132: count 12555, IS ODD, proceeding
0 iter 3101: count 12556, IS EVEN, proceeding
1 iter 3133: count 12557, IS ODD, proceeding
0 iter 3102: count 12558, IS EVEN, proceeding
3 iter 3145: count 12559, IS ODD, proceeding
0 iter 3103: count 12560, IS EVEN, proceeding
1 iter 3134: count 12561, IS ODD, proceeding
0 iter 3104: count 12562, IS EVEN, proceeding
3 iter 3146: count 12563, IS ODD, proceeding
0 iter 3105: count 12564, IS EVEN, proceeding
1 iter 3135: count 12565, IS ODD, proceeding
2 iter 3177: count 12566, IS EVEN, proceeding
3 iter 3147: count 12567, IS ODD, proceeding
0 iter 3106: count 12568, IS EVEN, proceeding
1 iter 3136: count 12569, IS ODD, proceeding
0 iter 3107: count 12570, IS EVEN, proceeding
3 iter 3148: count 12571, IS ODD, proceeding
2 iter 3178: count 12572, IS EVEN, proceeding
3 iter 3149: count 12573, IS ODD, proceeding
0 iter 3108: count 12574, IS EVEN, proceeding
3 iter 3150: count 12575, IS ODD, proceeding
2 iter 3179: count 12576, IS EVEN, proceeding
3 iter 3151: count 12577, IS ODD, proceeding
0 iter 3109: count 12578, IS EVEN, proceeding
3 iter 3152: count 12579, IS ODD, proceeding
0 iter 3110: count 12580, IS EVEN, proceeding
3 iter 3153: count 12581, IS ODD, proceeding
0 iter 3111: count 12582, IS EVEN, proceeding
3 iter 3154: count 12583, IS ODD, proceeding
2 iter 3180: count 12584, IS EVEN, proceeding
3 iter 3155: count 12585, IS ODD, proceeding
2 iter 3181: count 12586, IS EVEN, proceeding
1 iter 3137: count 12587, IS ODD, proceeding
0 iter 3112: count 12588, IS EVEN, proceeding
3 iter 3156: count 12589, IS ODD, proceeding
2 iter 3182: count 12590, IS EVEN, proceeding
1 iter 3138: count 12591, IS ODD, proceeding
0 iter 3113: count 12592, IS EVEN, proceeding
1 iter 3139: count 12593, IS ODD, proceeding
2 iter 3183: count 12594, IS EVEN, proceeding
1 iter 3140: count 12595, IS ODD, proceeding
2 iter 3184: count 12596, IS EVEN, proceeding
3 iter 3157: count 12597, IS ODD, proceeding
0 iter 3114: count 12598, IS EVEN, proceeding
3 iter 3158: count 12599, IS ODD, proceeding
2 iter 3185: count 12600, IS EVEN, proceeding
1 iter 3141: count 12601, IS ODD, proceeding
0 iter 3115: count 12602, IS EVEN, proceeding
1 iter 3142: count 12603, IS ODD, proceeding
2 iter 3186: count 12604, IS EVEN, proceeding
3 iter 3159: count 12605, IS ODD, proceeding
0 iter 3116: count 12606, IS EVEN, proceeding
1 iter 3143: count 12607, IS ODD, proceeding
2 iter 3187: count 12608, IS EVEN, proceeding
3 iter 3160: count 12609, IS ODD, proceeding
0 iter 3117: count 12610, IS EVEN, proceeding
1 iter 3144: count 12611, IS ODD, proceeding
0 iter 3118: count 12612, IS EVEN, proceeding
3 iter 3161: count 12613, IS ODD, proceeding
2 iter 3188: count 12614, IS EVEN, proceeding
3 iter 3162: count 12615, IS ODD, proceeding
0 iter 3119: count 12616, IS EVEN, proceeding
1 iter 3145: count 12617, IS ODD, proceeding
2 iter 3189: count 12618, IS EVEN, proceeding
3 iter 3163: count 12619, IS ODD, proceeding
2 iter 3190: count 12620, IS EVEN, proceeding
1 iter 3146: count 12621, IS ODD, proceeding
0 iter 3120: count 12622, IS EVEN, proceeding
3 iter 3164: count 12623, IS ODD, proceeding
2 iter 3191: count 12624, IS EVEN, proceeding
3 iter 3165: count 12625, IS ODD, proceeding
0 iter 3121: count 12626, IS EVEN, proceeding
1 iter 3147: count 12627, IS ODD, proceeding
2 iter 3192: count 12628, IS EVEN, proceeding
3 iter 3166: count 12629, IS ODD, proceeding
0 iter 3122: count 12630, IS EVEN, proceeding
1 iter 3148: count 12631, IS ODD, proceeding
2 iter 3193: count 12632, IS EVEN, proceeding
3 iter 3167: count 12633, IS ODD, proceeding
0 iter 3123: count 12634, IS EVEN, proceeding
3 iter 3168: count 12635, IS ODD, proceeding
0 iter 3124: count 12636, IS EVEN, proceeding
1 iter 3149: count 12637, IS ODD, proceeding
2 iter 3194: count 12638, IS EVEN, proceeding
3 iter 3169: count 12639, IS ODD, proceeding
0 iter 3125: count 12640, IS EVEN, proceeding
3 iter 3170: count 12641, IS ODD, proceeding
0 iter 3126: count 12642, IS EVEN, proceeding
1 iter 3150: count 12643, IS ODD, proceeding
0 iter 3127: count 12644, IS EVEN, proceeding
1 iter 3151: count 12645, IS ODD, proceeding
2 iter 3195: count 12646, IS EVEN, proceeding
3 iter 3171: count 12647, IS ODD, proceeding
0 iter 3128: count 12648, IS EVEN, proceeding
1 iter 3152: count 12649, IS ODD, proceeding
2 iter 3196: count 12650, IS EVEN, proceeding
3 iter 3172: count 12651, IS ODD, proceeding
0 iter 3129: count 12652, IS EVEN, proceeding
1 iter 3153: count 12653, IS ODD, proceeding
2 iter 3197: count 12654, IS EVEN, proceeding
3 iter 3173: count 12655, IS ODD, proceeding
0 iter 3130: count 12656, IS EVEN, proceeding
3 iter 3174: count 12657, IS ODD, proceeding
0 iter 3131: count 12658, IS EVEN, proceeding
1 iter 3154: count 12659, IS ODD, proceeding
0 iter 3132: count 12660, IS EVEN, proceeding
3 iter 3175: count 12661, IS ODD, proceeding
0 iter 3133: count 12662, IS EVEN, proceeding
1 iter 3155: count 12663, IS ODD, proceeding
2 iter 3198: count 12664, IS EVEN, proceeding
3 iter 3176: count 12665, IS ODD, proceeding
2 iter 3199: count 12666, IS EVEN, proceeding
1 iter 3156: count 12667, IS ODD, proceeding
2 iter 3200: count 12668, IS EVEN, proceeding
1 iter 3157: count 12669, IS ODD, proceeding
0 iter 3134: count 12670, IS EVEN, proceeding
3 iter 3177: count 12671, IS ODD, proceeding
0 iter 3135: count 12672, IS EVEN, proceeding
3 iter 3178: count 12673, IS ODD, proceeding
0 iter 3136: count 12674, IS EVEN, proceeding
1 iter 3158: count 12675, IS ODD, proceeding
2 iter 3201: count 12676, IS EVEN, proceeding
3 iter 3179: count 12677, IS ODD, proceeding
0 iter 3137: count 12678, IS EVEN, proceeding
3 iter 3180: count 12679, IS ODD, proceeding
0 iter 3138: count 12680, IS EVEN, proceeding
3 iter 3181: count 12681, IS ODD, proceeding
2 iter 3202: count 12682, IS EVEN, proceeding
1 iter 3159: count 12683, IS ODD, proceeding
2 iter 3203: count 12684, IS EVEN, proceeding
1 iter 3160: count 12685, IS ODD, proceeding
2 iter 3204: count 12686, IS EVEN, proceeding
1 iter 3161: count 12687, IS ODD, proceeding
0 iter 3139: count 12688, IS EVEN, proceeding
3 iter 3182: count 12689, IS ODD, proceeding
2 iter 3205: count 12690, IS EVEN, proceeding
1 iter 3162: count 12691, IS ODD, proceeding
2 iter 3206: count 12692, IS EVEN, proceeding
3 iter 3183: count 12693, IS ODD, proceeding
0 iter 3140: count 12694, IS EVEN, proceeding
3 iter 3184: count 12695, IS ODD, proceeding
2 iter 3207: count 12696, IS EVEN, proceeding
3 iter 3185: count 12697, IS ODD, proceeding
0 iter 3141: count 12698, IS EVEN, proceeding
1 iter 3163: count 12699, IS ODD, proceeding
2 iter 3208: count 12700, IS EVEN, proceeding
3 iter 3186: count 12701, IS ODD, proceeding
0 iter 3142: count 12702, IS EVEN, proceeding
1 iter 3164: count 12703, IS ODD, proceeding
2 iter 3209: count 12704, IS EVEN, proceeding
3 iter 3187: count 12705, IS ODD, proceeding
0 iter 3143: count 12706, IS EVEN, proceeding
1 iter 3165: count 12707, IS ODD, proceeding
2 iter 3210: count 12708, IS EVEN, proceeding
3 iter 3188: count 12709, IS ODD, proceeding
0 iter 3144: count 12710, IS EVEN, proceeding
1 iter 3166: count 12711, IS ODD, proceeding
2 iter 3211: count 12712, IS EVEN, proceeding
3 iter 3189: count 12713, IS ODD, proceeding
0 iter 3145: count 12714, IS EVEN, proceeding
1 iter 3167: count 12715, IS ODD, proceeding
0 iter 3146: count 12716, IS EVEN, proceeding
3 iter 3190: count 12717, IS ODD, proceeding
2 iter 3212: count 12718, IS EVEN, proceeding
1 iter 3168: count 12719, IS ODD, proceeding
0 iter 3147: count 12720, IS EVEN, proceeding
